hour, t(sec), P1 (kW), P2 (kW), P3 (kW)
6792, 0.00000, 816.173, 714.421, 795.826
6793, 0.00000, 752.411, 673.426, 745.345
6794, 0.00000, 697.053, 624.761, 690.834
6795, 0.00000, 711.521, 633.75, 716.101
6796, 0.00000, 689.131, 610.741, 688.906
6797, 0.00000, 735.607, 659.867, 727.616
6798, 0.00000, 775.791, 684.927, 762.083
6799, 0.00000, 743.65, 654.674, 753.851
6800, 0.00000, 793.84, 686.425, 778.204
6801, 0.00000, 853.097, 741.551, 841.785
6802, 0.00000, 927.828, 793.462, 910.341
6803, 0.00000, 930.219, 812.266, 905.71
6804, 0.00000, 925.355, 815.173, 935.078
6805, 0.00000, 945.192, 832.991, 946.44
6806, 0.00000, 961.322, 854.16, 942.724
6807, 0.00000, 963.633, 866.049, 967.414
6808, 0.00000, 930.978, 827.782, 939.378
6809, 0.00000, 905.177, 805.522, 910.956
6810, 0.00000, 885.461, 779.88, 880.131
6811, 0.00000, 954.779, 852.435, 963.18
6812, 0.00000, 983.747, 886.327, 966.159
6813, 0.00000, 942.404, 817.347, 919.942
6814, 0.00000, 894.176, 789.801, 886.453
6815, 0.00000, 864.237, 764.334, 869.002
6816, 0.00000, 806.01, 706.646, 786.963
6817, 0.00000, 758.19, 672.208, 766.977
6818, 0.00000, 766.158, 667.658, 750.9
6819, 0.00000, 725.538, 636.686, 710.834
6820, 0.00000, 751.393, 661.696, 728.66
6821, 0.00000, 751.208, 643.206, 720.356
6822, 0.00000, 777.535, 667.68, 760.465
6823, 0.00000, 773.729, 658.998, 748.213
6824, 0.00000, 771.61, 638.708, 753.911
6825, 0.00000, 823.384, 700.045, 796.122
6826, 0.00000, 887.289, 785.015, 887.702
6827, 0.00000, 885.775, 776.926, 927.33
6828, 0.00000, 881.152, 788.48, 895.67
6829, 0.00000, 882.396, 774.563, 883.182
6830, 0.00000, 880.582, 776.039, 873.503
6831, 0.00000, 877.808, 772.047, 881.914
6832, 0.00000, 882.023, 753.761, 851.897
6833, 0.00000, 868.693, 754.204, 880.375
6834, 0.00000, 869.904, 775.067, 883.146
6835, 0.00000, 870.831, 792.236, 881.627
6836, 0.00000, 917.538, 823.857, 916.196
6837, 0.00000, 907.373, 790.109, 923.029
6838, 0.00000, 896.966, 798.818, 897.519
6839, 0.00000, 813.162, 723.754, 810.327
6840, 0.00000, 784.142, 701.219, 797.394
6841, 0.00000, 730.927, 647.01, 747.769
6842, 0.00000, 747.044, 667.245, 738.903
6843, 0.00000, 710.744, 615.009, 702.673
6844, 0.00000, 712.615, 633.138, 699.227
6845, 0.00000, 769.062, 692.985, 764.597
6846, 0.00000, 791.98, 719.07, 810.079
6847, 0.00000, 823.44, 738.01, 841.317
6848, 0.00000, 815.074, 726.58, 836.469
6849, 0.00000, 897.535, 789.419, 898.071
6850, 0.00000, 940.116, 829.878, 936.141
6851, 0.00000, 903.695, 828.524, 948.163
6852, 0.00000, 922.308, 832.074, 940.615
6853, 0.00000, 932.001, 836.44, 945.983
6854, 0.00000, 934.113, 824.255, 947.387
6855, 0.00000, 948.078, 851.025, 971.443
6856, 0.00000, 954.604, 826.41, 963.321
6857, 0.00000, 938.758, 844.169, 960.243
6858, 0.00000, 922.331, 818.052, 918.457
6859, 0.00000, 1002.86, 897.695, 1017.51
6860, 0.00000, 974.418, 852.856, 956.802
6861, 0.00000, 973.195, 852.073, 955.97
6862, 0.00000, 924.507, 817.912, 908.205
6863, 0.00000, 856.05, 779.018, 874.829
6864, 0.00000, 784.432, 680.943, 762.8
6865, 0.00000, 761.778, 667.312, 738.418
6866, 0.00000, 757.291, 676.939, 736.237
6867, 0.00000, 742.424, 657.066, 733.08
6868, 0.00000, 784.174, 684.042, 765.636
6869, 0.00000, 791.677, 698.685, 789.297
6870, 0.00000, 873.821, 786.427, 865.906
6871, 0.00000, 893.219, 798.512, 899.899
6872, 0.00000, 907.229, 789.278, 898.799
6873, 0.00000, 945.913, 828.605, 932.518
6874, 0.00000, 1015.7, 905.95, 1035.37
6875, 0.00000, 1035.67, 917.139, 1050.39
6876, 0.00000, 1090.31, 964.005, 1085.85
6877, 0.00000, 1066.9, 939.76, 1044.58
6878, 0.00000, 1082.79, 956.815, 1062.57
6879, 0.00000, 1082.74, 970.398, 1092.31
6880, 0.00000, 1060.93, 934.362, 1048.37
6881, 0.00000, 1026.18, 917.476, 1013.51
6882, 0.00000, 1003.96, 886.575, 1005.69
6883, 0.00000, 1024.85, 915.942, 1031.23
6884, 0.00000, 1032.31, 929.325, 1008.6
6885, 0.00000, 994.572, 885.438, 968.088
6886, 0.00000, 946.647, 839.508, 941.317
6887, 0.00000, 887.126, 795.241, 888.175
6888, 0.00000, 834.866, 744.499, 813.245
6889, 0.00000, 778.735, 678.693, 758.173
6890, 0.00000, 786.397, 695.694, 780.757
6891, 0.00000, 776.703, 680.402, 757.198
6892, 0.00000, 766.79, 656.787, 751.147
6893, 0.00000, 781.501, 660.578, 760.68
6894, 0.00000, 878.968, 759.955, 868.508
6895, 0.00000, 891.218, 774.85, 908.799
6896, 0.00000, 901.363, 769.647, 900.209
6897, 0.00000, 944.346, 823.613, 941.063
6898, 0.00000, 1038.86, 894.521, 1017.93
6899, 0.00000, 1055.35, 907.581, 1045.65
6900, 0.00000, 1072.23, 940.778, 1044.66
6901, 0.00000, 1071.36, 943.136, 1076.93
6902, 0.00000, 1023.47, 918.754, 1045.15
6903, 0.00000, 1070.1, 958.165, 1115.99
6904, 0.00000, 1047.13, 895.041, 1052.24
6905, 0.00000, 1033.31, 897.992, 1051.39
6906, 0.00000, 1006.77, 868.817, 1016.29
6907, 0.00000, 1030.48, 920.695, 1032.39
6908, 0.00000, 1033.06, 917.288, 1020.46
6909, 0.00000, 1021.7, 894.729, 1044.22
6910, 0.00000, 973.497, 864.167, 990.642
6911, 0.00000, 952.151, 809.691, 908.467
6912, 0.00000, 904.527, 774.783, 891.209
6913, 0.00000, 884.159, 760.557, 863.299
6914, 0.00000, 881.211, 737.453, 839.327
6915, 0.00000, 820.517, 688.018, 781.381
6916, 0.00000, 819.436, 689.042, 775.037
6917, 0.00000, 854.89, 731.434, 852.41
6918, 0.00000, 913.315, 781.014, 917.111
6919, 0.00000, 891.794, 781.167, 924.542
6920, 0.00000, 898.209, 769.229, 903.429
6921, 0.00000, 939.815, 788.345, 912.608
6922, 0.00000, 942.466, 780.683, 934.714
6923, 0.00000, 905.45, 764.565, 903.536
6924, 0.00000, 881.215, 781.723, 910.683
6925, 0.00000, 858.141, 748.067, 868.945
6926, 0.00000, 883.291, 774.8, 891.778
6927, 0.00000, 810.173, 696.659, 807.246
6928, 0.00000, 858.156, 742.023, 860.193
6929, 0.00000, 808.896, 688.231, 794.423
6930, 0.00000, 805.169, 702.457, 809.623
6931, 0.00000, 893.091, 796.653, 912.021
6932, 0.00000, 852.906, 732.073, 852.011
6933, 0.00000, 875.338, 771.411, 882.774
6934, 0.00000, 789.873, 673.184, 785.537
6935, 0.00000, 769.394, 670.063, 779.089
6936, 0.00000, 748.249, 630.963, 716.049
6937, 0.00000, 681.287, 613.109, 683.359
6938, 0.00000, 705.916, 608.249, 709.295
6939, 0.00000, 682.44, 591.249, 683.95
6940, 0.00000, 686.325, 578.236, 680.747
6941, 0.00000, 703.546, 605.624, 706.654
6942, 0.00000, 804.502, 692.603, 808.945
6943, 0.00000, 856.528, 725.368, 849.72
6944, 0.00000, 852.03, 725.826, 842.086
6945, 0.00000, 868.268, 741.744, 857.749
6946, 0.00000, 918.748, 782.777, 895.85
6947, 0.00000, 883.61, 778.253, 913.568
6948, 0.00000, 897.142, 783.967, 912.846
6949, 0.00000, 926.028, 821.583, 938.443
6950, 0.00000, 931.022, 823.793, 931.756
6951, 0.00000, 943.747, 833.164, 938.219
6952, 0.00000, 882.148, 757.647, 876.02
6953, 0.00000, 848.658, 733.838, 839.155
6954, 0.00000, 795.869, 701.263, 790.654
6955, 0.00000, 828.835, 738.925, 839.406
6956, 0.00000, 904.947, 798.642, 901.757
6957, 0.00000, 820.751, 721.71, 811.948
6958, 0.00000, 779.339, 685.717, 791.294
6959, 0.00000, 757.864, 646.227, 741.618
6960, 0.00000, 713.56, 617.419, 709.194
6961, 0.00000, 678.845, 590.03, 667.29
6962, 0.00000, 677.965, 587.204, 680.926
6963, 0.00000, 654.955, 574.454, 637.306
6964, 0.00000, 699.454, 613.993, 700.366
6965, 0.00000, 674.37, 584.682, 652.127
6966, 0.00000, 723.321, 630.16, 721.961
6967, 0.00000, 763.349, 653.894, 769.72
6968, 0.00000, 760.857, 640.679, 755.841
6969, 0.00000, 778.516, 669.003, 776.717
6970, 0.00000, 849.288, 724.729, 829.757
6971, 0.00000, 841.267, 710.459, 829.042
6972, 0.00000, 833.561, 705.181, 816.258
6973, 0.00000, 797.185, 687.563, 803.398
6974, 0.00000, 890.118, 752.503, 888.034
6975, 0.00000, 832.479, 698.056, 816.681
6976, 0.00000, 860.456, 724.881, 850.551
6977, 0.00000, 862.602, 736.983, 859.751
6978, 0.00000, 845.89, 716.589, 832.126
6979, 0.00000, 871.527, 758.577, 871.485
6980, 0.00000, 880.516, 765.555, 855.416
6981, 0.00000, 815.317, 691.657, 787.445
6982, 0.00000, 773.465, 668.649, 750.044
6983, 0.00000, 808.977, 681.73, 776.953
6984, 0.00000, 725.603, 633.54, 718.619
6985, 0.00000, 700.802, 631.233, 696.37
6986, 0.00000, 699.069, 623.776, 684.335
6987, 0.00000, 673.326, 593.198, 661.818
6988, 0.00000, 671.577, 595.354, 648.91
6989, 0.00000, 674.466, 585.614, 650.042
6990, 0.00000, 708.396, 628.322, 702.257
6991, 0.00000, 730.437, 639.882, 726.55
6992, 0.00000, 699.312, 619.492, 703.27
6993, 0.00000, 746.324, 651.046, 748.557
6994, 0.00000, 772.707, 675.31, 764.454
6995, 0.00000, 768.483, 668.147, 764.399
6996, 0.00000, 760.495, 669.264, 760.254
6997, 0.00000, 791.461, 686.47, 793.66
6998, 0.00000, 774.841, 673.082, 779.916
6999, 0.00000, 803.537, 705.797, 789.868
7000, 0.00000, 767.739, 653.148, 749.373
7001, 0.00000, 761.011, 660.982, 742.834
7002, 0.00000, 759.116, 666.665, 764.207
7003, 0.00000, 865.841, 773.757, 883.81
7004, 0.00000, 820.18, 728.897, 840.956
7005, 0.00000, 820.471, 714.635, 818.627
7006, 0.00000, 788.821, 684.374, 778.242
7007, 0.00000, 750.249, 656.288, 756.214
7008, 0.00000, 732.669, 634.804, 723.981
7009, 0.00000, 700.583, 601.24, 675.449
7010, 0.00000, 674.518, 586.048, 652.614
7011, 0.00000, 653.36, 579.914, 637.311
7012, 0.00000, 647.149, 576.131, 641.114
7013, 0.00000, 677.056, 601.211, 681.649
7014, 0.00000, 741.378, 654.707, 732.154
7015, 0.00000, 772.952, 702.948, 792.584
7016, 0.00000, 792.754, 690.425, 772.799
7017, 0.00000, 814.685, 720.894, 807.575
7018, 0.00000, 861.566, 765.316, 868.164
7019, 0.00000, 865.296, 773.419, 881.068
7020, 0.00000, 849.728, 758.337, 854.476
7021, 0.00000, 893.192, 796.692, 903.578
7022, 0.00000, 912.523, 800.581, 920.382
7023, 0.00000, 889.438, 789.886, 900.441
7024, 0.00000, 840.89, 737.206, 846.626
7025, 0.00000, 824.997, 732.449, 817.352
7026, 0.00000, 810.564, 709.312, 807.053
7027, 0.00000, 848.5, 749.732, 846.484
7028, 0.00000, 866.56, 776.114, 878.83
7029, 0.00000, 838.958, 739.99, 820.216
7030, 0.00000, 793.02, 683.128, 781.339
7031, 0.00000, 728.9, 639.74, 722.399
7032, 0.00000, 708.272, 598.388, 672.954
7033, 0.00000, 673.87, 591.747, 665.949
7034, 0.00000, 643.781, 584.198, 645.696
7035, 0.00000, 645.533, 580.409, 639.993
7036, 0.00000, 646.52, 576.453, 635.05
7037, 0.00000, 674.669, 599.659, 686.713
7038, 0.00000, 739.588, 647.371, 724.248
7039, 0.00000, 846.731, 732.815, 844.013
7040, 0.00000, 823.789, 710.56, 826.5
7041, 0.00000, 852.061, 735.894, 851.534
7042, 0.00000, 894.89, 787.753, 900.725
7043, 0.00000, 909.869, 802.397, 922.311
7044, 0.00000, 932.806, 819.799, 924.869
7045, 0.00000, 940.006, 829.56, 943.79
7046, 0.00000, 906.422, 806.526, 910.025
7047, 0.00000, 962.154, 834.568, 946.096
7048, 0.00000, 941.132, 819.979, 932.939
7049, 0.00000, 915.932, 787.781, 898.432
7050, 0.00000, 885.517, 765.19, 875.747
7051, 0.00000, 908.847, 809.411, 910.628
7052, 0.00000, 877.396, 777.89, 877.316
7053, 0.00000, 833.956, 738.741, 828.919
7054, 0.00000, 800.449, 704.919, 780.476
7055, 0.00000, 778.673, 680.188, 783.122
7056, 0.00000, 716.081, 634.555, 719.546
7057, 0.00000, 679.517, 597.53, 669.486
7058, 0.00000, 685.344, 597.988, 658.989
7059, 0.00000, 682.14, 607.026, 673.22
7060, 0.00000, 643.606, 570.521, 630.859
7061, 0.00000, 647.127, 571.779, 644.314
7062, 0.00000, 744.874, 661.743, 751.611
7063, 0.00000, 804.966, 699.895, 799.749
7064, 0.00000, 807.392, 687.907, 781.485
7065, 0.00000, 841.46, 744.255, 850.554
7066, 0.00000, 867.619, 756.2, 867.609
7067, 0.00000, 897.94, 783.355, 878.2
7068, 0.00000, 957.203, 828.155, 947.976
7069, 0.00000, 971.277, 830.996, 955.605
7070, 0.00000, 944.592, 817.524, 930.583
7071, 0.00000, 917.872, 799.006, 919.368
7072, 0.00000, 919.441, 796.296, 906.03
7073, 0.00000, 890.357, 783.361, 892.781
7074, 0.00000, 837.935, 727.901, 850.888
7075, 0.00000, 879.304, 786.745, 905.745
7076, 0.00000, 899.723, 787.12, 878.286
7077, 0.00000, 859.145, 746.454, 841.296
7078, 0.00000, 854.088, 737.434, 839.868
7079, 0.00000, 773.617, 667.74, 772.954
7080, 0.00000, 713.078, 626.094, 692.781
7081, 0.00000, 710.585, 624.475, 714.26
7082, 0.00000, 685.526, 606.816, 680.036
7083, 0.00000, 664.846, 584.203, 658.297
7084, 0.00000, 655.014, 586.723, 631.432
7085, 0.00000, 686.861, 588.296, 664.031
7086, 0.00000, 783.097, 678.932, 769.1
7087, 0.00000, 860.443, 758.208, 861.157
7088, 0.00000, 830.66, 699.155, 810.934
7089, 0.00000, 880.224, 772.563, 865.098
7090, 0.00000, 930.447, 787.307, 900.599
7091, 0.00000, 930.136, 803.702, 918.625
7092, 0.00000, 864.836, 758.907, 846.408
7093, 0.00000, 893.267, 770.609, 871.576
7094, 0.00000, 897.031, 788.165, 888.057
7095, 0.00000, 920.76, 791.938, 893.35
7096, 0.00000, 901.593, 774.918, 880.702
7097, 0.00000, 887.156, 756.296, 870.674
7098, 0.00000, 887.319, 776.643, 873.931
7099, 0.00000, 919.985, 800.676, 897.369
7100, 0.00000, 926.821, 797.677, 895.509
7101, 0.00000, 864.724, 736.661, 826.362
7102, 0.00000, 836.608, 723.188, 814.571
7103, 0.00000, 776.172, 687.845, 757.083
7104, 0.00000, 769.095, 668.399, 749.573
7105, 0.00000, 699.459, 624.302, 694.173
7106, 0.00000, 681.937, 606.986, 668.764
7107, 0.00000, 657.425, 592.219, 661.046
7108, 0.00000, 660.765, 579.775, 645.447
7109, 0.00000, 695.874, 623.615, 701.059
7110, 0.00000, 805.125, 705.189, 775.219
7111, 0.00000, 866.075, 762.806, 856.556
7112, 0.00000, 863.125, 751.428, 863.086
7113, 0.00000, 898.891, 778.728, 879.726
7114, 0.00000, 948.514, 831.25, 935.241
7115, 0.00000, 931.583, 801.438, 909.851
7116, 0.00000, 944.618, 819.491, 928.936
7117, 0.00000, 923.676, 787.696, 901.441
7118, 0.00000, 956.317, 811.256, 947.097
7119, 0.00000, 963.955, 813.002, 946.07
7120, 0.00000, 969.865, 821.099, 957.783
7121, 0.00000, 899.556, 748.87, 887.371
7122, 0.00000, 897.052, 773.367, 897.513
7123, 0.00000, 970.99, 813.706, 944.111
7124, 0.00000, 973.885, 828.227, 953.456
7125, 0.00000, 910.167, 777.72, 907.632
7126, 0.00000, 897.841, 749.912, 887.457
7127, 0.00000, 870.725, 737.458, 857.833
7128, 0.00000, 816.856, 685.868, 789.103
7129, 0.00000, 796.774, 670.965, 785.081
7130, 0.00000, 726.455, 634.884, 720.445
7131, 0.00000, 693.932, 608.875, 690.672
7132, 0.00000, 685.333, 604.182, 675.798
7133, 0.00000, 737.562, 657.479, 726.73
7134, 0.00000, 810.266, 690.76, 787.201
7135, 0.00000, 816.283, 704.152, 806.296
7136, 0.00000, 800.836, 675.628, 780.598
7137, 0.00000, 842.29, 703.734, 808.21
7138, 0.00000, 897.927, 783.737, 894.812
7139, 0.00000, 925.299, 777.39, 904.572
7140, 0.00000, 880.261, 737.011, 858.471
7141, 0.00000, 906.519, 740.908, 879.807
7142, 0.00000, 871.16, 730.637, 872.918
7143, 0.00000, 882.999, 738.624, 879.186
7144, 0.00000, 901.852, 739.922, 870.724
7145, 0.00000, 858.336, 716.492, 854.998
7146, 0.00000, 841.785, 705.821, 824.359
7147, 0.00000, 895.482, 764.629, 896.844
7148, 0.00000, 929.482, 801.243, 924.814
7149, 0.00000, 878.156, 741.044, 851.882
7150, 0.00000, 860.928, 730.157, 840.648
7151, 0.00000, 840.954, 721.789, 853.636
7152, 0.00000, 789.836, 685.907, 795.656
7153, 0.00000, 737.499, 647.133, 739.545
7154, 0.00000, 694.205, 605.003, 689.649
7155, 0.00000, 710.386, 622.427, 697.291
7156, 0.00000, 708.953, 628.416, 705.972
7157, 0.00000, 716.438, 628.505, 703.723
7158, 0.00000, 719.905, 639.925, 708.034
7159, 0.00000, 706.543, 606.708, 690.711
7160, 0.00000, 719.473, 633.66, 731.465
7161, 0.00000, 794.823, 678.698, 767.732
7162, 0.00000, 859.396, 734.646, 859.519
7163, 0.00000, 870.501, 731.348, 865.688
7164, 0.00000, 834.429, 706.355, 824.78
7165, 0.00000, 932.882, 796.532, 914.973
7166, 0.00000, 947.752, 807.539, 926.956
7167, 0.00000, 972.039, 834.629, 962.479
7168, 0.00000, 910.483, 785.171, 928.94
7169, 0.00000, 965.327, 812.97, 943.407
7170, 0.00000, 870.91, 742.999, 864.863
7171, 0.00000, 936.381, 811.129, 935.445
7172, 0.00000, 925.343, 802.125, 918.922
7173, 0.00000, 923.474, 785.573, 908.651
7174, 0.00000, 873.019, 726.487, 845.704
7175, 0.00000, 856.119, 730.994, 851.552
7176, 0.00000, 771.969, 653.673, 759.05
7177, 0.00000, 720.811, 634.28, 712.386
7178, 0.00000, 711.662, 621.884, 700.042
7179, 0.00000, 696.481, 607.776, 680.955
7180, 0.00000, 717.261, 625.452, 693.089
7181, 0.00000, 737.469, 654.235, 720.104
7182, 0.00000, 793.832, 701.122, 782.23
7183, 0.00000, 863.987, 778.979, 865.927
7184, 0.00000, 826.078, 723.381, 806.778
7185, 0.00000, 889.819, 780.54, 872.499
7186, 0.00000, 928.903, 801.749, 920.175
7187, 0.00000, 932.564, 820.265, 940.411
7188, 0.00000, 921.374, 811.731, 922.406
7189, 0.00000, 954.474, 822.274, 957.317
7190, 0.00000, 960.038, 823.848, 950.773
7191, 0.00000, 926.774, 803.201, 932.196
7192, 0.00000, 939.326, 800.694, 927.294
7193, 0.00000, 924.832, 797.888, 933.42
7194, 0.00000, 931.7, 784.885, 917.904
7195, 0.00000, 1011.5, 873.675, 1021.68
7196, 0.00000, 1012.52, 860.429, 1000.98
7197, 0.00000, 990.815, 857.5, 985.449
7198, 0.00000, 948.342, 805.946, 930.702
7199, 0.00000, 907.291, 769.331, 883.445
7200, 0.00000, 861.298, 754.755, 850.01
7201, 0.00000, 803.745, 703.713, 800.136
7202, 0.00000, 799.533, 713.917, 796.574
7203, 0.00000, 762.082, 690.491, 760.063
7204, 0.00000, 777.615, 689.73, 759.995
7205, 0.00000, 815.774, 742.027, 820.017
7206, 0.00000, 885.299, 781.245, 878.27
7207, 0.00000, 967.539, 864.695, 970.644
7208, 0.00000, 978.14, 861.299, 974.713
7209, 0.00000, 1051.72, 909.344, 1024.31
7210, 0.00000, 1092.75, 932.943, 1067.65
7211, 0.00000, 1113.92, 971.587, 1114.97
7212, 0.00000, 1096.77, 954.741, 1102.16
7213, 0.00000, 1103.16, 945.123, 1067.07
7214, 0.00000, 1059.26, 885.763, 1017.97
7215, 0.00000, 1065.23, 898.193, 1041.75
7216, 0.00000, 1010.54, 860.227, 1000.42
7217, 0.00000, 978.099, 837.726, 975.764
7218, 0.00000, 985.507, 847.018, 998.426
7219, 0.00000, 1076.04, 943.24, 1066.97
7220, 0.00000, 1098.2, 958.378, 1089.49
7221, 0.00000, 1064.24, 918.393, 1064.23
7222, 0.00000, 1013.93, 881.324, 1006.23
7223, 0.00000, 1001.49, 857.368, 977.923
7224, 0.00000, 936.969, 816.802, 921.935
7225, 0.00000, 805.963, 717.444, 799.867
7226, 0.00000, 820.039, 719.915, 828.657
7227, 0.00000, 789.239, 690.241, 770.629
7228, 0.00000, 809.254, 703.547, 803.166
7229, 0.00000, 837.228, 748.01, 838.099
7230, 0.00000, 922.395, 808.372, 915.851
7231, 0.00000, 1001.49, 881.522, 990.884
7232, 0.00000, 1023.11, 880.007, 988.737
7233, 0.00000, 1014.7, 895.664, 1006.04
7234, 0.00000, 1061.62, 918.906, 1048.45
7235, 0.00000, 1089.58, 945.334, 1055.39
7236, 0.00000, 1063.86, 919.219, 1042.51
7237, 0.00000, 1043.13, 914.5, 1007.97
7238, 0.00000, 997.305, 845.754, 973.766
7239, 0.00000, 1001.92, 862.967, 994.333
7240, 0.00000, 973.253, 836.042, 978.25
7241, 0.00000, 960.005, 817.605, 943.776
7242, 0.00000, 915.059, 780.297, 895.539
7243, 0.00000, 976.319, 837.018, 964.031
7244, 0.00000, 990.797, 837.437, 968.202
7245, 0.00000, 871.399, 748.407, 866.537
7246, 0.00000, 863.304, 764.413, 849.84
7247, 0.00000, 825.884, 711.428, 795.655
7248, 0.00000, 799.865, 702.977, 788.781
7249, 0.00000, 784.884, 701.521, 779.453
7250, 0.00000, 733.906, 638.573, 711.4
7251, 0.00000, 725.542, 635.21, 705.771
7252, 0.00000, 739.511, 655.027, 727.206
7253, 0.00000, 787.111, 689.055, 781.657
7254, 0.00000, 859.329, 755.646, 829.767
7255, 0.00000, 929.425, 823.953, 933.2
7256, 0.00000, 961.9, 838.564, 950.26
7257, 0.00000, 1019.24, 900.335, 1002.58
7258, 0.00000, 1013.07, 855.893, 979.317
7259, 0.00000, 1006.84, 865.424, 991.161
7260, 0.00000, 975.029, 831.96, 956.388
7261, 0.00000, 975.704, 826.862, 962.007
7262, 0.00000, 1010.78, 843.502, 989.601
7263, 0.00000, 1001.02, 851.915, 985.877
7264, 0.00000, 956.809, 792.978, 963.609
7265, 0.00000, 900.638, 762.154, 896.38
7266, 0.00000, 897.585, 760.908, 886.829
7267, 0.00000, 942.109, 809.076, 937.385
7268, 0.00000, 957.286, 818.317, 947.096
7269, 0.00000, 937.098, 790.339, 923.982
7270, 0.00000, 890.172, 743.328, 869.441
7271, 0.00000, 864.489, 734.357, 853.046
7272, 0.00000, 826.728, 700.598, 813.158
7273, 0.00000, 771.229, 656.419, 761.336
7274, 0.00000, 738.782, 621.368, 712.08
7275, 0.00000, 738.968, 627.894, 725.692
7276, 0.00000, 755.644, 645.169, 745.46
7277, 0.00000, 718.411, 631.023, 721.121
7278, 0.00000, 877.248, 778.764, 878.787
7279, 0.00000, 895.366, 784.752, 899.261
7280, 0.00000, 903, 774.722, 874.287
7281, 0.00000, 915.549, 788.308, 908.141
7282, 0.00000, 937.098, 811.245, 931.322
7283, 0.00000, 966.806, 844.368, 962.73
7284, 0.00000, 948.165, 809.106, 930.422
7285, 0.00000, 913.001, 787.888, 902.797
7286, 0.00000, 930.388, 794.803, 906.913
7287, 0.00000, 943.246, 798.905, 932.833
7288, 0.00000, 931.75, 776.284, 930.631
7289, 0.00000, 910.946, 773.998, 909.056
7290, 0.00000, 902.606, 765.811, 880.79
7291, 0.00000, 910.751, 784.316, 901.24
7292, 0.00000, 924.312, 787.779, 914.842
7293, 0.00000, 838.975, 712.025, 818.748
7294, 0.00000, 854.782, 745.763, 841.806
7295, 0.00000, 809.143, 689.673, 775.524
7296, 0.00000, 781.043, 675.367, 746.538
7297, 0.00000, 740.859, 647.62, 726.927
